Marital status,Nacionality,Gender,Age at enrollment,Displaced,International,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Unemployment rate,Inflation rate,GDP,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations)
1,1,1,27,1,0,1,19,4,1,0,0,1,0,15.5,2.8,-4.06,7,1,9003,1,3,120.0,120.0,14,18,21,18,11.421052631578949,0
1,1,1,18,1,0,19,38,9,8,0,0,1,0,7.6,2.6,0.32,1,1,9500,1,1,148.0,134.8,0,7,7,6,13.35,0
1,1,1,24,1,0,1,1,5,3,0,0,1,1,15.5,2.8,-4.06,39,1,9070,1,1,130.0,112.0,0,6,6,6,15.0,0
1,1,1,22,1,0,19,37,1,9,0,0,1,0,12.7,3.7,-1.7,1,1,9130,1,1,120.0,116.1,0,5,9,2,10.5,0
1,1,1,22,1,0,2,3,3,2,0,0,0,0,10.8,1.4,1.74,43,1,9130,1,1,120.0,120.0,0,6,0,0,0.0,0
1,1,1,19,1,0,37,37,9,5,0,0,1,0,13.9,-0.3,0.79,1,3,9147,1,1,133.0,119.7,0,5,8,5,13.25,0
1,1,1,19,1,0,37,13,4,90,0,0,1,0,7.6,2.6,0.32,17,6,9119,1,1,129.0,117.1,0,5,10,0,0.0,0
1,1,0,18,1,0,1,1,2,7,0,0,1,1,9.4,-0.8,-3.12,1,2,9500,1,1,140.0,131.0,0,8,8,8,13.88125,0
1,1,0,18,1,0,3,19,3,10,0,0,1,0,9.4,-0.8,-3.12,1,2,9254,1,1,127.0,130.9,0,6,8,6,11.333333333333334,0
1,1,0,20,1,0,19,19,9,9,0,1,1,0,16.2,0.3,-0.92,1,1,171,1,1,131.0,134.9,0,0,0,0,0.0,0
1,1,0,19,1,0,1,19,4,9,0,0,1,0,13.9,-0.3,0.79,17,1,9238,1,1,132.0,127.1,0,6,7,6,12.857142857142858,0
1,1,0,19,1,0,38,38,191,175,0,1,1,0,8.9,1.4,3.51,17,5,9773,1,1,113.0,110.2,0,6,6,5,11.6,0
1,1,0,18,1,0,12,1,9,3,0,0,1,1,12.4,0.5,1.79,17,1,9254,1,1,115.0,108.7,0,6,9,5,11.4,0
1,1,0,22,0,0,12,37,3,9,0,1,1,1,12.4,0.5,1.79,44,1,9070,1,39,150.0,147.7,2,7,7,7,13.571428571428571,0
2,1,0,31,0,0,37,38,9,9,0,0,1,0,12.4,0.5,1.79,39,1,9556,1,19,133.1,123.0,0,7,13,6,11.833333333333334,0
1,1,0,19,0,0,19,19,9,8,0,0,1,1,16.2,0.3,-0.92,17,1,9853,1,1,141.0,142.8,0,7,7,7,14.428571428571429,0
1,1,0,18,1,0,38,38,9,7,0,0,1,1,8.9,1.4,3.51,1,2,9254,1,1,136.0,125.2,0,6,8,6,12.285714285714286,0
1,1,0,21,0,0,12,1,1,90,0,0,1,0,7.6,2.6,0.32,1,1,9085,1,1,140.0,141.8,0,5,7,5,14.4,0
1,1,0,18,1,0,38,1,9,7,0,0,1,1,13.9,-0.3,0.79,17,5,9500,1,1,143.0,130.6,0,7,8,7,13.15,0
1,22,1,25,0,1,2,37,2,8,0,1,0,0,15.5,2.8,-4.06,44,1,9147,1,39,130.0,130.0,0,5,6,0,0.0,0
1,41,1,21,0,1,1,3,5,8,0,1,1,0,11.1,0.6,2.02,15,1,9119,1,1,133.1,100.0,0,5,5,0,0.0,0
1,1,0,19,1,0,38,37,5,5,0,0,1,1,10.8,1.4,1.74,18,2,9500,1,1,129.0,119.0,0,8,8,7,12.342857142857143,0
1,1,0,22,1,0,11,34,5,0,0,0,1,0,7.6,2.6,0.32,17,1,9254,1,1,118.0,122.2,0,6,10,4,10.5,0
1,1,1,19,0,0,38,1,9,1,0,0,1,0,12.4,0.5,1.79,15,1,9147,1,1,150.0,150.0,0,5,5,5,10.6,0
1,1,0,58,0,0,37,37,9,5,0,0,1,0,11.1,0.6,2.02,39,1,8014,0,19,133.1,135.5,0,6,6,0,0.0,0
1,1,0,19,1,0,19,37,9,7,0,0,1,1,10.8,1.4,1.74,16,2,9238,1,1,122.0,127.3,0,6,8,4,11.25,0
1,22,1,23,1,1,37,37,9,9,0,0,1,0,9.4,-0.8,-3.12,43,1,9670,1,1,127.0,127.0,3,9,11,6,10.5,0
1,1,0,18,1,0,19,1,4,7,0,0,1,0,13.9,-0.3,0.79,18,3,9500,1,1,131.0,127.5,0,7,7,7,13.457142857142856,0
1,1,0,20,0,0,19,19,90,90,0,0,1,0,7.6,2.6,0.32,1,2,9085,1,1,130.0,122.0,0,5,6,5,12.6,0
1,1,0,18,0,0,19,19,90,7,0,0,0,0,12.7,3.7,-1.7,17,5,9085,1,1,130.0,115.8,0,6,0,0,0.0,0
1,1,0,18,0,0,3,19,5,5,0,0,1,0,8.9,1.4,3.51,17,1,9670,1,1,130.0,121.6,0,6,6,6,13.666666666666666,0
1,1,0,18,1,0,19,19,5,7,0,1,1,1,11.1,0.6,2.02,17,4,9147,1,1,122.0,116.4,0,5,5,5,11.6,0
1,1,0,24,0,0,38,38,9,10,0,0,1,0,11.1,0.6,2.02,39,1,9130,1,1,114.0,120.0,0,6,9,6,12.571428571428571,0
1,1,0,18,1,0,37,37,9,5,0,0,1,0,10.8,1.4,1.74,17,4,9853,1,1,143.0,127.3,0,6,7,5,11.8,0
1,1,0,19,1,0,19,38,9,7,0,0,1,1,8.9,1.4,3.51,17,3,9238,1,1,141.0,125.6,0,6,8,6,11.333333333333334,0
1,1,0,18,1,0,38,38,6,6,0,0,1,0,7.6,2.6,0.32,1,1,9254,1,1,129.0,118.5,0,6,6,6,10.666666666666666,0
1,1,0,19,1,0,19,19,5,5,0,0,1,1,10.8,1.4,1.74,1,1,171,1,1,137.0,134.6,0,0,0,0,0.0,0
1,1,0,22,0,0,4,4,2,6,0,0,1,0,13.9,-0.3,0.79,44,1,9085,1,1,140.0,140.0,2,6,9,6,13.333333333333334,0
1,1,0,21,1,0,19,38,9,7,0,0,1,1,8.9,1.4,3.51,17,1,9773,1,1,120.0,117.9,0,6,6,5,13.0,0
1,1,0,18,1,0,38,38,5,7,0,0,1,1,10.8,1.4,1.74,1,3,9500,1,1,144.0,128.0,0,8,11,7,12.90857142857143,0
1,1,0,20,1,0,1,12,4,9,0,0,1,0,10.8,1.4,1.74,1,5,9853,1,1,123.0,113.2,0,6,12,4,12.0,0
1,1,0,19,1,0,1,38,4,8,0,0,1,0,12.7,3.7,-1.7,16,3,9070,1,1,152.0,156.9,0,6,6,6,15.333333333333334,0
1,41,1,26,0,1,41,1,3,4,0,1,0,0,11.1,0.6,2.02,15,1,9147,1,1,133.1,100.0,6,7,7,6,13.0,0
2,1,0,35,0,0,37,37,9,9,0,0,1,0,15.5,2.8,-4.06,39,1,8014,0,1,140.0,101.0,0,6,7,6,12.5,0
1,1,0,19,1,0,1,1,9,9,0,0,1,1,12.4,0.5,1.79,18,1,9670,1,1,133.0,121.5,0,6,7,6,13.0,0
1,1,1,18,1,0,38,37,9,6,0,0,1,0,10.8,1.4,1.74,1,1,9085,1,1,138.0,126.8,0,5,6,4,11.75,0
1,1,1,19,0,0,19,19,7,3,0,0,1,0,7.6,2.6,0.32,1,5,9670,1,1,142.0,132.9,0,5,5,4,12.5,0
1,1,1,25,1,0,1,1,9,9,0,0,1,0,12.4,0.5,1.79,1,1,171,1,1,115.0,134.3,16,17,19,17,11.61111111111111,0
1,1,1,18,1,0,1,1,4,3,0,0,1,0,11.1,0.6,2.02,17,6,9254,1,1,125.0,120.5,0,6,6,6,14.0,0
1,1,1,26,1,0,1,4,9,5,0,1,0,0,16.2,0.3,-0.92,17,1,9003,1,1,170.0,144.1,0,6,8,0,0.0,0
1,1,1,34,0,0,1,1,6,6,0,0,1,0,9.4,-0.8,-3.12,43,1,9991,0,1,140.0,100.0,0,5,5,5,13.8,0
1,1,1,18,1,0,4,19,4,3,0,0,0,0,12.7,3.7,-1.7,1,2,9254,1,1,110.0,114.8,0,5,6,0,0.0,0
1,1,1,18,0,0,3,29,3,5,0,0,0,0,9.4,-0.8,-3.12,1,1,171,1,1,114.0,111.9,0,0,0,0,0.0,0
1,1,1,18,1,0,1,19,4,3,0,0,1,1,8.9,1.4,3.51,17,3,9119,1,1,138.0,125.4,0,5,9,4,12.25,0
1,1,1,20,0,0,37,37,9,4,0,0,1,0,12.4,0.5,1.79,44,1,9003,1,39,140.0,140.0,0,6,12,3,11.5,0
1,1,1,25,0,0,1,19,4,4,0,0,1,0,16.2,0.3,-0.92,44,1,9070,1,39,140.0,140.0,2,7,9,6,12.571428571428571,0
1,1,1,18,0,0,2,1,4,1,0,0,1,0,11.1,0.6,2.02,17,1,9130,1,1,132.0,127.8,0,6,9,6,12.0,0
1,1,1,19,1,0,19,37,9,9,0,0,1,0,15.5,2.8,-4.06,1,1,9003,1,1,148.0,131.6,8,12,17,11,12.0,2
1,1,1,20,1,0,1,1,4,1,0,0,1,0,10.8,1.4,1.74,1,1,171,1,1,132.0,119.4,0,0,0,0,0.0,0
1,1,1,20,1,0,19,37,5,7,0,0,1,1,10.8,1.4,1.74,18,2,9238,1,1,126.0,129.9,1,7,9,6,12.0,0
1,1,1,19,1,0,1,37,4,9,0,0,1,1,11.1,0.6,2.02,1,2,9147,1,1,120.0,113.4,0,5,5,0,0.0,0
1,1,1,20,1,0,37,37,7,7,0,0,0,0,9.4,-0.8,-3.12,18,1,9147,1,1,119.0,112.0,0,5,5,0,0.0,0
1,1,1,24,0,0,38,37,7,7,0,0,1,0,15.5,2.8,-4.06,39,1,9670,1,1,120.0,140.0,0,6,15,4,10.5,0
1,1,1,20,1,0,38,38,9,8,0,0,1,0,16.2,0.3,-0.92,44,1,9003,1,39,150.0,150.0,0,6,8,5,12.857142857142858,0
1,1,1,23,0,0,1,19,4,4,0,0,1,0,8.9,1.4,3.51,51,1,9119,1,1,140.0,150.0,0,5,7,2,13.0,0
1,1,1,21,0,0,34,34,0,0,0,0,1,0,9.4,-0.8,-3.12,43,4,8014,0,1,116.0,116.2,9,11,11,11,12.454545454545457,0
1,1,1,20,1,0,10,12,9,9,0,0,1,0,10.8,1.4,1.74,17,2,9119,1,1,120.0,120.4,0,5,6,3,11.0,0
1,1,1,18,0,0,1,19,9,7,0,0,1,1,11.1,0.6,2.02,1,1,9773,1,1,170.0,155.0,0,6,6,6,15.5,0
1,1,1,18,1,0,1,1,4,3,0,0,1,0,11.1,0.6,2.02,1,3,9254,1,1,123.0,123.4,0,6,8,6,12.333333333333334,0
1,1,1,18,0,0,19,38,4,9,0,0,1,1,16.2,0.3,-0.92,17,1,9773,1,1,130.0,126.2,0,6,7,6,11.333333333333334,0
1,1,1,19,1,0,37,37,0,4,0,0,1,0,9.4,-0.8,-3.12,17,1,9773,1,1,117.0,120.5,0,6,12,0,0.0,1
1,1,1,19,0,0,19,38,4,7,0,0,1,0,9.4,-0.8,-3.12,17,1,9130,1,1,130.0,122.5,0,5,11,4,12.0,1
1,1,1,33,1,0,37,37,9,5,0,1,1,0,12.7,3.7,-1.7,39,1,9991,0,1,133.0,139.2,0,5,11,2,12.5,0
1,1,1,21,1,0,2,1,3,3,0,0,1,0,8.9,1.4,3.51,51,1,171,1,1,128.0,131.2,6,12,12,12,13.666666666666666,0
2,1,1,25,0,0,1,19,4,4,0,1,0,0,15.5,2.8,-4.06,39,1,9003,1,1,133.1,120.0,0,6,17,2,14.5,2
1,1,1,20,1,0,1,1,4,9,0,0,1,1,12.4,0.5,1.79,1,1,9085,1,1,123.0,116.7,0,6,10,4,13.2,0
1,1,1,22,1,0,1,1,9,4,0,0,1,1,8.9,1.4,3.51,53,1,9085,1,42,150.0,150.0,1,7,11,5,12.166666666666666,0
4,1,0,39,0,0,37,37,9,1,0,0,1,0,10.8,1.4,1.74,39,1,9773,1,19,133.1,117.5,0,6,10,4,11.25,0
1,1,1,21,1,0,3,1,2,6,0,0,1,1,8.9,1.4,3.51,1,2,9670,1,1,140.0,137.6,0,6,8,6,15.166666666666666,0
1,1,0,19,0,0,1,1,9,9,0,0,1,1,16.2,0.3,-0.92,17,1,9254,1,1,126.0,124.3,0,6,8,6,11.166666666666666,0
1,1,0,26,0,0,37,37,9,7,0,0,1,1,7.6,2.6,0.32,39,1,9500,1,19,133.1,116.0,0,7,8,6,10.983333333333334,0
1,1,0,19,1,0,19,1,4,3,0,0,1,1,15.5,2.8,-4.06,18,2,9238,1,1,121.0,121.4,0,6,8,4,10.75,0
1,1,0,20,1,0,1,3,4,2,0,0,0,1,8.9,1.4,3.51,53,1,9085,1,42,140.0,142.8,7,12,15,11,13.384615384615383,0
1,1,1,24,0,0,19,37,8,5,0,0,1,0,16.2,0.3,-0.92,43,1,8014,0,1,131.0,125.0,0,6,13,0,0.0,3
1,1,1,20,1,0,19,19,4,0,0,0,1,0,7.6,2.6,0.32,17,6,9119,1,1,124.0,126.1,0,5,7,4,13.0,0
2,1,1,29,0,0,37,37,9,9,0,0,1,0,13.9,-0.3,0.79,39,1,9003,1,1,120.0,155.8,0,6,9,6,16.11111111111111,0
1,1,1,20,0,0,1,3,9,9,0,0,1,0,16.2,0.3,-0.92,1,1,9773,1,1,133.1,116.0,0,6,8,6,11.5,0
1,1,1,20,1,0,3,4,2,2,0,0,1,0,13.9,-0.3,0.79,44,1,9130,1,39,110.0,110.0,0,6,15,4,10.75,0
1,1,1,24,1,0,19,1,5,8,0,0,1,1,11.1,0.6,2.02,39,1,9670,1,19,133.1,97.2,0,6,10,4,11.6,0
1,1,1,24,0,0,1,3,2,2,0,1,1,0,16.2,0.3,-0.92,39,1,9500,1,19,133.1,100.0,0,7,21,0,0.0,3
1,1,1,23,0,0,3,1,2,5,0,0,1,0,11.1,0.6,2.02,7,1,9119,1,40,140.0,140.0,0,5,5,5,13.8,0
1,1,1,20,1,0,1,37,5,5,0,0,1,0,15.5,2.8,-4.06,43,1,9556,1,1,130.0,128.0,0,7,8,7,13.585714285714284,0
1,1,1,19,1,0,1,1,4,10,0,0,1,0,15.5,2.8,-4.06,17,2,9670,1,1,110.0,115.3,0,6,8,6,13.857142857142858,0
1,1,1,20,1,0,1,38,4,4,0,0,1,1,13.9,-0.3,0.79,44,1,9003,1,39,160.0,160.0,0,6,9,6,13.444444444444445,0
1,1,1,18,0,0,38,37,3,3,0,0,1,0,8.9,1.4,3.51,1,1,9070,1,1,138.0,133.1,0,6,6,6,14.0,0
1,1,1,20,1,0,1,1,90,90,0,1,1,0,10.8,1.4,1.74,1,1,9670,1,1,126.0,119.0,0,6,10,1,12.0,1
2,1,1,33,1,0,37,19,5,3,0,0,1,0,10.8,1.4,1.74,39,1,9991,0,1,120.0,156.0,0,5,5,5,14.2,0
1,1,0,19,1,0,38,38,7,7,0,0,0,0,9.4,-0.8,-3.12,17,5,9773,1,1,122.0,123.1,0,6,12,3,11.0,0
1,1,1,19,1,0,19,37,7,7,0,0,1,0,9.4,-0.8,-3.12,1,1,171,1,1,134.0,136.1,0,0,0,0,0.0,0
1,1,1,22,1,0,19,37,7,7,0,0,1,0,15.5,2.8,-4.06,43,1,9070,1,1,134.0,132.7,9,13,13,13,14.0,0
1,100,0,39,0,1,1,1,6,6,0,0,1,0,12.7,3.7,-1.7,43,1,9500,1,1,140.0,128.2,0,7,0,0,0.0,0
1,1,1,22,1,0,1,1,4,8,0,0,0,0,12.4,0.5,1.79,17,1,9254,1,1,127.0,126.7,0,1,1,0,0.0,0
1,1,1,19,1,0,19,37,5,9,0,0,1,1,11.1,0.6,2.02,17,1,171,1,1,143.0,156.3,0,0,0,0,0.0,0
1,24,0,19,1,1,3,1,9,9,0,0,1,0,12.4,0.5,1.79,10,1,9254,1,1,115.0,116.1,0,6,6,6,13.5,0
1,1,0,19,1,0,19,37,9,9,0,0,1,0,15.5,2.8,-4.06,17,1,9500,1,1,131.0,123.8,0,7,0,0,0.0,0
1,1,0,21,1,0,19,37,9,7,0,0,1,1,11.1,0.6,2.02,1,1,171,1,1,146.0,153.0,15,17,18,17,13.38888888888889,0
1,1,0,39,1,0,19,1,4,1,0,0,0,0,12.4,0.5,1.79,7,1,9500,1,5,140.0,140.0,0,7,0,0,0.0,0
1,1,1,19,1,0,19,1,4,1,0,0,1,0,8.9,1.4,3.51,17,1,171,1,1,135.0,131.9,6,12,12,12,13.583333333333334,0
1,1,1,24,1,0,1,1,9,4,0,1,0,0,12.7,3.7,-1.7,39,1,9147,1,12,133.1,140.0,0,5,5,0,0.0,0
1,1,1,27,1,0,19,19,9,9,0,0,1,0,12.7,3.7,-1.7,39,1,9991,0,1,120.0,115.0,0,5,9,1,10.0,0
2,1,1,29,0,0,37,37,9,9,0,0,1,0,11.1,0.6,2.02,39,1,9991,0,1,133.1,168.0,0,5,5,5,15.2,0
1,1,1,20,1,0,19,1,9,4,0,0,1,0,12.4,0.5,1.79,17,1,9085,1,1,130.0,101.3,0,6,12,4,12.8,0
1,1,1,21,0,0,19,1,7,4,0,0,1,0,9.4,-0.8,-3.12,1,1,9670,1,1,125.0,122.6,0,5,7,5,11.166666666666666,0
1,1,1,19,0,0,1,1,4,3,0,0,1,0,12.7,3.7,-1.7,1,1,9500,1,1,151.0,132.3,0,8,9,7,12.828571428571427,0
1,1,1,19,0,0,1,1,5,1,0,1,0,0,15.5,2.8,-4.06,17,1,9773,1,1,112.0,111.7,0,6,6,6,12.5,0
1,1,1,28,0,0,37,37,9,9,0,0,1,1,12.4,0.5,1.79,39,1,9119,1,1,120.0,98.7,0,5,12,3,10.0,0
1,26,0,21,1,1,19,1,9,7,0,0,0,0,13.9,-0.3,0.79,15,1,9254,1,1,140.0,140.0,0,6,6,6,11.5,0
1,24,0,23,1,1,3,3,2,9,0,1,0,0,12.7,3.7,-1.7,10,1,9500,1,1,140.0,140.0,0,8,11,7,11.328571428571427,0
1,1,0,18,1,0,38,1,9,5,0,0,1,0,7.6,2.6,0.32,17,3,9500,1,1,143.0,133.8,0,7,7,6,13.033333333333331,0
2,41,0,59,0,1,37,37,9,6,0,0,1,0,11.1,0.6,2.02,15,1,9773,1,1,133.1,100.0,0,6,8,6,12.166666666666666,0
1,1,0,18,1,0,1,38,9,9,0,0,1,0,12.7,3.7,-1.7,1,1,9085,1,1,136.0,130.8,0,5,7,5,14.4,1
1,1,0,27,1,0,37,19,9,8,0,0,1,0,11.1,0.6,2.02,39,1,9500,1,1,130.0,106.2,0,7,14,0,0.0,0
1,1,0,18,1,0,38,19,9,10,0,0,1,1,9.4,-0.8,-3.12,1,1,9238,1,1,141.0,125.6,0,6,6,6,12.666666666666666,0
1,1,0,20,1,0,38,19,7,7,0,1,0,0,10.8,1.4,1.74,18,5,9853,1,1,121.0,117.5,0,6,14,2,12.0,0
2,1,0,32,0,0,37,37,4,7,0,0,0,0,12.7,3.7,-1.7,39,1,9119,1,3,120.0,122.5,0,5,6,0,0.0,0
1,1,0,19,1,0,38,37,3,5,0,0,1,0,9.4,-0.8,-3.12,17,1,9147,1,1,129.0,132.9,0,5,5,3,11.666666666666666,0
2,1,0,41,0,0,37,37,7,8,0,0,1,0,16.2,0.3,-0.92,39,1,9853,1,12,133.1,103.0,0,6,0,0,0.0,0
4,1,0,38,0,0,19,19,90,90,0,0,1,0,10.8,1.4,1.74,17,5,8014,0,1,100.0,107.0,0,5,12,1,10.0,0
1,6,1,35,0,1,42,1,4,9,0,0,1,0,8.9,1.4,3.51,7,1,9130,1,2,133.1,100.0,0,7,8,0,0.0,1
1,1,0,27,1,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,39,1,8014,0,1,133.1,100.0,0,6,11,4,12.25,0
1,1,0,19,1,0,1,37,4,9,0,0,1,0,7.6,2.6,0.32,17,1,9070,1,1,139.0,131.3,0,6,10,4,12.0,1
2,1,0,39,0,0,34,34,0,0,0,0,0,0,7.6,2.6,0.32,39,1,9991,0,9,133.1,118.4,0,5,5,0,0.0,0
2,1,0,37,0,0,37,37,9,9,0,0,0,0,10.8,1.4,1.74,7,1,9254,1,2,100.0,100.0,0,5,5,0,0.0,0
5,1,0,37,0,0,38,38,9,9,0,0,0,0,12.7,3.7,-1.7,39,1,9500,1,1,110.0,110.0,0,8,8,0,0.0,1
2,1,0,35,0,0,34,34,0,0,0,0,1,1,9.4,-0.8,-3.12,43,1,8014,0,1,133.1,100.0,11,16,16,16,12.6875,0
1,1,0,49,0,0,37,37,9,9,0,0,1,0,12.7,3.7,-1.7,43,1,9147,1,1,123.0,106.2,9,13,22,10,10.4,0
1,1,0,52,0,0,37,37,9,9,0,0,1,0,13.9,-0.3,0.79,7,1,9147,1,40,110.0,110.0,11,15,26,14,10.466666666666669,0
1,1,0,18,1,0,1,38,5,5,0,0,1,0,9.4,-0.8,-3.12,1,2,9085,1,1,130.0,122.3,0,5,10,5,14.333333333333334,2
1,1,0,30,0,0,37,37,9,9,0,0,1,1,10.8,1.4,1.74,39,1,8014,0,1,133.1,112.5,0,7,7,6,14.666666666666666,1
1,1,0,21,1,0,1,19,2,7,0,0,1,0,11.1,0.6,2.02,1,2,9500,1,1,97.0,98.1,0,7,7,7,12.835714285714284,0
1,1,1,20,1,0,37,19,9,5,0,0,1,0,9.4,-0.8,-3.12,1,1,9119,1,1,130.0,140.2,0,5,5,0,0.0,0
1,1,1,19,1,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,16,1,171,1,1,150.0,134.6,0,0,0,0,0.0,0
1,1,1,18,1,0,3,19,2,10,0,0,1,0,9.4,-0.8,-3.12,1,3,9500,1,1,141.0,126.8,0,8,8,8,13.24875,0
1,1,0,22,1,0,1,1,3,4,0,0,1,1,11.1,0.6,2.02,1,4,9147,1,1,116.0,113.6,0,5,6,3,14.0,0
1,1,0,19,1,0,1,19,7,7,0,0,1,1,12.7,3.7,-1.7,17,6,9238,1,1,135.0,126.6,0,6,8,6,13.625,0
1,1,0,18,1,0,19,38,9,5,0,0,1,1,13.9,-0.3,0.79,17,5,9500,1,1,144.0,130.7,0,7,8,7,14.85,0
1,1,1,21,1,0,1,19,4,4,0,0,1,0,11.1,0.6,2.02,1,2,9147,1,1,108.0,105.9,0,5,9,4,10.75,0
1,6,0,37,0,1,37,37,9,6,0,0,1,0,13.9,-0.3,0.79,43,1,9130,1,1,133.1,100.0,0,6,0,0,0.0,0
1,1,1,38,0,0,37,37,9,10,0,1,0,0,16.2,0.3,-0.92,39,1,9003,1,19,133.1,120.0,0,6,8,0,0.0,0
6,1,1,55,1,0,37,37,90,90,0,0,0,0,7.6,2.6,0.32,39,1,9991,0,12,130.0,119.0,0,5,5,0,0.0,0
5,1,0,28,0,0,37,37,9,7,0,1,0,0,13.9,-0.3,0.79,39,1,9003,1,1,133.1,110.0,0,6,17,5,13.0,0
5,1,0,46,0,0,37,37,6,6,0,0,1,0,8.9,1.4,3.51,7,1,9991,0,2,120.0,120.0,6,8,12,8,12.375,0
1,1,0,22,1,0,19,19,4,4,1,0,1,0,16.2,0.3,-0.92,1,4,171,1,1,131.0,119.8,0,0,0,0,0.0,0
2,1,0,46,0,0,37,37,9,9,0,0,1,0,12.4,0.5,1.79,39,2,9670,1,19,133.1,135.6,0,6,10,5,11.4,0
1,1,0,18,1,0,37,19,9,8,0,1,0,0,7.6,2.6,0.32,1,3,9085,1,1,131.0,136.3,0,5,7,3,13.0,0
1,1,1,21,1,0,37,37,9,7,0,0,1,1,12.7,3.7,-1.7,1,1,9773,1,1,146.0,149.2,0,6,6,6,13.5,0
1,1,0,34,0,0,19,37,3,9,0,0,1,0,13.9,-0.3,0.79,43,1,9991,0,1,120.0,100.0,0,5,9,0,0.0,0
1,1,0,21,1,0,37,38,9,9,0,0,1,1,10.8,1.4,1.74,17,1,9853,1,1,119.0,125.0,0,6,9,5,12.0,0
1,1,0,18,1,0,37,19,9,9,0,0,1,1,15.5,2.8,-4.06,1,1,9773,1,1,132.0,131.0,0,6,8,5,13.0,0
1,1,1,20,1,0,29,38,9,8,0,0,1,0,7.6,2.6,0.32,1,1,171,1,1,130.0,122.0,0,0,0,0,0.0,0
1,1,1,19,1,0,37,37,5,4,0,0,1,0,10.8,1.4,1.74,17,1,9254,1,1,119.0,118.0,0,6,13,2,10.5,0
1,1,1,22,1,0,1,19,4,99,0,0,1,0,7.6,2.6,0.32,17,2,8014,0,1,134.0,126.0,0,6,7,6,12.666666666666666,0
1,1,1,23,0,0,1,19,4,7,0,0,1,0,15.5,2.8,-4.06,44,1,9003,1,39,120.0,120.0,1,6,6,1,11.0,0
1,1,1,19,1,0,3,1,2,10,0,0,1,0,9.4,-0.8,-3.12,17,4,171,1,1,172.0,155.6,0,0,0,0,0.0,0
1,1,1,19,1,0,38,37,9,3,0,1,0,1,9.4,-0.8,-3.12,1,3,171,1,1,129.0,127.3,0,0,0,0,0.0,0
1,1,1,18,0,0,19,1,9,9,0,0,1,1,13.9,-0.3,0.79,1,1,9773,1,1,164.0,161.2,0,6,7,6,15.571428571428571,0
1,1,1,18,1,0,37,37,7,7,0,0,1,0,9.4,-0.8,-3.12,17,1,9238,1,1,136.0,140.9,0,6,10,4,12.0,0
1,1,1,19,0,0,38,38,9,9,0,1,1,0,16.2,0.3,-0.92,17,1,9773,1,1,117.0,111.1,0,6,6,4,11.25,0
1,1,1,18,1,0,1,1,0,3,0,0,1,0,11.1,0.6,2.02,1,4,171,1,1,131.0,149.9,0,0,0,0,0.0,0
1,1,1,19,1,0,19,38,6,6,0,0,1,0,12.4,0.5,1.79,44,1,9003,1,39,120.0,120.0,0,6,8,6,12.142857142857142,0
1,1,1,27,0,0,1,19,9,8,0,1,0,0,8.9,1.4,3.51,39,1,9003,1,19,133.1,120.0,0,6,11,2,11.5,0
1,1,1,20,1,0,3,19,3,9,0,0,1,0,12.4,0.5,1.79,1,5,9254,1,1,101.0,98.9,0,6,10,4,13.0,0
1,1,1,18,1,0,4,3,2,1,0,0,1,0,9.4,-0.8,-3.12,1,6,9500,1,1,141.0,136.3,0,8,9,8,12.8875,1
1,1,1,18,1,0,38,19,7,7,0,0,1,0,8.9,1.4,3.51,1,2,9070,1,1,145.0,130.0,0,6,7,6,12.833333333333334,0
1,1,1,18,1,0,1,38,4,7,0,0,1,0,9.4,-0.8,-3.12,1,1,9147,1,1,160.0,141.5,0,5,10,3,10.666666666666666,1
1,1,0,18,1,0,19,19,5,5,0,0,1,0,16.2,0.3,-0.92,17,2,9500,1,1,125.0,114.5,0,7,11,6,11.983333333333334,0
1,1,0,37,1,0,34,34,0,0,0,0,0,0,9.4,-0.8,-3.12,39,1,8014,0,15,133.1,100.0,0,5,9,0,0.0,0
2,1,0,36,0,0,38,37,5,3,0,0,1,1,10.8,1.4,1.74,39,1,8014,0,1,120.0,110.5,0,6,6,6,11.833333333333334,0
2,1,0,26,1,0,19,19,9,5,0,0,1,0,15.5,2.8,-4.06,39,1,9085,1,19,133.1,101.0,0,6,21,3,12.666666666666666,0
1,1,0,19,0,0,37,38,6,9,0,0,1,0,7.6,2.6,0.32,1,1,9085,1,1,121.0,121.0,0,5,9,4,13.75,1
1,1,0,24,1,0,37,1,7,4,0,0,1,0,15.5,2.8,-4.06,39,1,8014,0,1,120.0,95.0,0,6,8,5,11.4,0
1,109,0,19,1,1,19,1,9,9,0,0,1,1,11.1,0.6,2.02,1,2,9773,1,1,130.0,126.9,0,6,8,6,13.166666666666666,0
1,1,0,20,1,0,1,1,9,10,0,0,1,1,12.7,3.7,-1.7,42,1,9670,1,1,130.0,116.3,3,7,10,6,12.833333333333334,0
1,1,0,19,1,0,19,3,9,7,0,0,1,0,11.1,0.6,2.02,18,1,9670,1,1,128.0,120.0,0,6,8,6,14.125,0
